employee_id,name,age,gender,department,job_role,job_level,performance_rating,job_satisfaction,job_involvement,environment_satisfaction,monthly_income,percent_salary_hike,stock_option_level,years_at_company,years_in_current_role,total_working_years,distance_from_home,business_travel,over_time,attrition,company_health_score
EMP_02264,James Brown,46,Male,Finance,Financial Analyst,4,3,4,3,3,13000,13,3,3,0,19,14,Travel_Rarely,No,No,42.7
EMP_02265,Daniel Thompson,33,Male,Legal,Legal Counsel,1,4,3,3,3,6306,22,0,3,2,7,29,Travel_Rarely,No,No,74.2
EMP_02266,Mary Garcia,49,Female,Legal,Contract Specialist,2,4,3,4,3,10145,25,0,9,3,16,20,Non-Travel,No,No,83.5
EMP_02267,Emily Walker,33,Male,Sales,Sales Director,1,4,3,3,3,5537,23,0,0,0,0,18,Travel_Rarely,No,No,30.0
EMP_02268,Mary Lee,32,Female,Marketing,Content Creator,1,4,3,4,3,7328,21,0,5,0,7,24,Travel_Rarely,No,No,67.8
EMP_02269,Robert Lewis,32,Female,Operations,Operations Analyst,3,4,4,4,4,10122,20,1,2,1,10,5,Travel_Rarely,No,No,52.9
EMP_02270,Dorothy Wright,34,Male,Human Resources,Training Coordinator,3,4,4,4,4,10774,21,2,4,0,12,3,Non-Travel,No,No,60.5
EMP_02271,Sandra Sanchez,53,Male,Sales,Account Manager,3,4,4,4,3,11559,21,2,10,7,12,17,Travel_Rarely,No,No,68.3
EMP_02272,George Harris,31,Female,Finance,Finance Manager,2,4,3,3,4,7891,21,1,2,2,6,18,Travel_Rarely,No,No,53.2
EMP_02273,Daniel Walker,32,Female,Marketing,Brand Strategist,1,4,3,3,3,5350,18,0,2,0,3,8,Travel_Frequently,No,No,49.8
EMP_02274,Sandra King,58,Female,Finance,Financial Analyst,4,4,3,4,4,16330,19,2,13,6,32,19,Non-Travel,No,No,62.6
EMP_02275,Anthony Wright,46,Female,IT,Network Engineer,4,3,3,3,3,12599,15,2,1,0,22,5,Travel_Rarely,No,No,42.4
EMP_02276,John Johnson,29,Male,Operations,Process Engineer,1,4,3,4,3,5974,21,0,1,0,1,6,Non-Travel,No,No,42.5
EMP_02277,Robert Thompson,54,Male,Finance,Financial Analyst,4,3,4,3,3,13382,15,2,6,6,16,26,Travel_Rarely,No,No,74.2
EMP_02278,Emily Rodriguez,28,Female,Sales,Sales Representative,1,4,3,3,3,6634,22,0,0,0,1,1,Travel_Rarely,No,No,41.3
EMP_02279,Linda Wright,28,Female,Legal,Legal Counsel,1,4,4,4,4,7845,25,1,4,2,4,17,Travel_Rarely,No,No,74.0
EMP_02280,Donna Sanchez,38,Female,Engineering,Software Engineer,2,4,4,3,3,8972,22,0,3,3,4,25,Travel_Rarely,No,No,70.3
EMP_02281,Matthew Taylor,48,Male,IT,Network Engineer,3,4,3,3,3,11397,20,1,5,4,18,21,Travel_Rarely,No,No,30.9
EMP_02282,Mary Davis,29,Male,Customer Service,Support Specialist,2,4,3,4,3,8442,23,0,4,0,7,13,Non-Travel,No,No,49.8
EMP_02283,Brian Wilson,50,Female,Engineering,Engineering Manager,5,4,4,4,3,17482,20,3,18,1,25,10,Travel_Rarely,No,No,83.5
EMP_02284,Emily Lewis,27,Male,Human Resources,Training Coordinator,2,4,3,3,3,7543,22,1,0,0,1,2,Non-Travel,No,No,44.3
EMP_02285,Jessica Rodriguez,51,Male,Human Resources,HR Manager,1,4,3,3,3,6112,21,1,0,0,3,4,Travel_Frequently,No,No,53.6
EMP_02286,Paul Brown,25,Female,Human Resources,Training Coordinator,1,4,3,3,3,6928,21,0,2,1,3,17,Travel_Rarely,Yes,No,70.3
EMP_02287,Matthew Scott,39,Male,Engineering,Engineering Manager,2,3,3,3,4,7337,18,1,1,1,1,16,Travel_Rarely,No,No,76.1
EMP_02288,Emily Walker,46,Male,Finance,Financial Analyst,1,4,2,3,3,8208,25,1,10,1,10,11,Travel_Rarely,Yes,No,57.5
EMP_02289,Robert Davis,32,Male,Research & Development,Product Developer,2,4,3,4,2,8300,23,0,4,0,10,9,Travel_Rarely,Yes,No,51.2
EMP_02290,Susan Lopez,45,Female,Operations,Operations Analyst,3,4,4,4,4,11307,21,2,7,7,10,3,Travel_Rarely,No,No,87.6
EMP_02291,Elizabeth Hill,48,Male,Sales,Account Manager,1,3,3,3,3,4253,18,0,0,0,0,4,Travel_Rarely,No,No,93.3
EMP_02292,William Lewis,46,Male,Research & Development,Product Developer,4,4,3,3,3,15568,20,2,12,2,24,9,Travel_Rarely,Yes,No,79.6
EMP_02293,Sandra Harris,37,Male,IT,IT Manager,2,4,3,3,2,9464,22,0,10,3,11,27,Travel_Rarely,No,No,63.5
EMP_02294,David Gonzalez,51,Male,Operations,Operations Manager,2,4,4,3,3,8107,23,1,5,4,9,10,Travel_Rarely,No,No,47.5
EMP_02295,Donald Lopez,49,Male,Human Resources,HR Specialist,4,3,3,3,3,13807,14,3,16,1,17,4,Travel_Frequently,No,No,47.1
EMP_02296,Paul Johnson,34,Female,Engineering,Software Engineer,1,4,4,4,4,6939,22,0,2,0,7,17,Travel_Rarely,No,No,71.4
EMP_02297,Patricia Robinson,49,Male,Finance,Financial Analyst,3,4,3,4,3,11431,21,2,14,10,15,4,Travel_Frequently,No,No,69.5
EMP_02298,Donald Johnson,56,Male,Legal,Legal Counsel,4,4,3,3,4,16407,21,2,24,0,33,12,Travel_Rarely,No,No,87.2
EMP_02299,Brian Smith,53,Male,IT,Security Analyst,4,4,4,3,3,15336,22,3,19,14,25,22,Travel_Rarely,No,No,73.7
EMP_02300,Melissa Robinson,49,Male,Legal,Paralegal,2,4,3,4,3,8794,19,1,0,0,7,4,Travel_Rarely,No,No,34.9
EMP_02301,Deborah Nguyen,51,Male,Human Resources,HR Specialist,4,3,3,3,2,14846,15,1,24,13,29,27,Travel_Frequently,No,No,80.9
EMP_02302,Jessica Walker,52,Female,Finance,Financial Analyst,5,4,3,3,4,16929,18,3,4,1,29,19,Non-Travel,No,No,44.0
EMP_02303,David Jackson,32,Female,Engineering,Engineering Manager,1,3,3,4,4,5101,16,0,0,0,0,27,Travel_Rarely,No,No,55.1
EMP_02304,Richard Martin,49,Female,Engineering,Engineering Manager,3,4,3,3,3,11497,22,2,8,5,8,22,Travel_Rarely,No,No,66.5
EMP_02305,Carol Moore,29,Male,Research & Development,R&D Manager,2,3,2,2,2,7775,17,1,0,0,4,29,Travel_Rarely,Yes,Yes,73.9
EMP_02306,Robert Gonzalez,35,Female,Customer Service,Support Lead,3,3,3,3,3,11909,18,2,10,3,12,15,Travel_Rarely,No,No,95.0
EMP_02307,Michelle Lee,57,Female,Finance,Accountant,4,4,4,4,4,15580,19,2,16,16,25,1,Travel_Rarely,No,No,72.9
EMP_02308,Mark Moore,32,Male,IT,Security Analyst,2,3,2,2,2,7207,18,0,2,1,6,2,Travel_Frequently,Yes,Yes,34.7
EMP_02309,Joseph White,54,Male,Marketing,Content Creator,2,3,2,2,2,9231,15,0,9,7,10,6,Travel_Rarely,Yes,Yes,47.6
EMP_02310,Ashley Scott,38,Female,Sales,Sales Director,1,4,3,3,3,6069,20,0,0,0,1,3,Travel_Frequently,No,No,78.0
EMP_02311,Donald Flores,29,Male,Operations,Quality Specialist,2,4,3,3,3,7874,19,0,0,0,7,24,Non-Travel,No,No,56.2
EMP_02312,Dorothy Brown,25,Male,Research & Development,Product Developer,2,3,2,2,1,6965,15,2,0,0,2,28,Travel_Rarely,Yes,Yes,70.3
EMP_02313,Karen Thomas,42,Female,Customer Service,Support Specialist,2,4,4,3,4,7725,22,1,8,2,9,19,Non-Travel,No,No,66.1
EMP_02314,James Davis,39,Male,Human Resources,Training Coordinator,3,4,3,3,2,12208,20,1,6,5,17,6,Travel_Rarely,Yes,No,71.0
EMP_02315,Joshua Anderson,41,Female,Operations,Operations Manager,1,4,4,3,3,6161,23,0,3,1,3,29,Travel_Rarely,No,No,74.0
EMP_02316,Linda Lopez,23,Male,Human Resources,Training Coordinator,1,4,3,4,3,5301,21,0,0,0,0,9,Travel_Rarely,No,No,69.6
EMP_02317,Susan Miller,32,Male,Research & Development,Lab Technician,2,4,3,3,2,7918,22,1,0,0,9,26,Travel_Rarely,No,No,77.1
EMP_02318,Jennifer Walker,22,Male,Customer Service,Customer Success Manager,1,4,3,3,4,5343,23,0,0,0,0,20,Travel_Rarely,No,No,50.9
EMP_02319,Dorothy Martin,33,Male,Human Resources,HR Manager,2,4,3,4,3,8063,21,0,0,0,3,13,Travel_Rarely,No,No,52.0
EMP_02320,Donald Torres,57,Female,IT,Security Analyst,5,4,3,4,4,19548,19,3,33,17,33,23,Travel_Rarely,No,No,42.2
EMP_02321,Kevin Johnson,27,Female,Engineering,Technical Lead,2,3,2,3,2,7439,18,1,0,0,5,20,Travel_Rarely,Yes,Yes,45.9
EMP_02322,Melissa Williams,48,Female,Marketing,Content Creator,1,2,2,2,1,4503,16,0,2,2,2,27,Travel_Frequently,Yes,Yes,52.0
EMP_02323,Mary Taylor,22,Female,Marketing,Content Creator,1,4,2,3,3,5432,22,0,0,0,0,18,Travel_Rarely,No,No,70.2
EMP_02324,Donna Brown,43,Male,Marketing,Content Creator,2,4,2,3,3,8375,21,0,3,3,10,12,Travel_Frequently,Yes,Yes,68.1
EMP_02325,Joseph Hernandez,56,Male,Marketing,Marketing Manager,5,4,3,4,3,16862,16,3,13,10,26,3,Travel_Frequently,No,No,61.9
EMP_02326,Karen Flores,34,Male,Operations,Operations Manager,2,3,2,2,2,8125,16,1,0,0,6,29,Travel_Frequently,No,Yes,50.0
EMP_02327,Thomas Rodriguez,29,Female,Sales,Sales Representative,1,4,3,3,3,5427,20,0,0,0,1,23,Non-Travel,No,No,42.3
EMP_02328,Michael Davis,43,Male,Sales,Account Manager,2,4,3,4,4,8433,22,1,0,0,0,4,Travel_Rarely,No,No,55.0
EMP_02329,Michael Thompson,32,Male,Engineering,Mechanical Engineer,1,4,4,4,3,5287,21,0,0,0,0,18,Travel_Rarely,No,No,74.5
EMP_02330,Lisa Martin,55,Male,Finance,Accountant,1,4,3,4,3,5719,22,0,5,4,6,24,Non-Travel,No,No,77.3
EMP_02331,Dorothy White,54,Female,IT,Security Analyst,1,4,1,3,2,6774,21,0,4,3,8,21,Travel_Rarely,Yes,Yes,32.7
EMP_02332,Linda Thomas,46,Male,Sales,Business Development,1,4,4,4,4,6424,22,0,4,2,7,8,Travel_Rarely,No,No,60.7
EMP_02333,Jessica King,46,Female,Research & Development,R&D Manager,3,4,4,4,4,15394,21,0,20,14,21,5,Travel_Rarely,No,No,34.7
EMP_02334,Jessica Garcia,44,Female,Research & Development,Lab Technician,2,4,3,4,3,8788,21,1,4,2,11,28,Travel_Rarely,No,No,55.6
EMP_02335,Andrew Moore,49,Female,IT,System Administrator,2,4,4,4,3,7108,20,1,3,2,3,11,Travel_Rarely,No,No,78.0
EMP_02336,Robert Ramirez,39,Male,Engineering,Engineering Manager,1,3,2,3,2,5425,19,0,1,0,1,26,Travel_Frequently,No,Yes,48.4
EMP_02337,David Wright,58,Male,Marketing,Marketing Manager,2,4,3,4,3,7942,23,1,2,1,4,14,Travel_Rarely,Yes,No,71.0
EMP_02338,Dorothy Anderson,35,Male,Operations,Quality Specialist,2,4,3,3,3,7261,21,1,1,0,4,23,Travel_Rarely,No,No,62.9
EMP_02339,Margaret Thompson,22,Female,Human Resources,Recruiter,1,3,2,3,2,5416,16,0,0,0,0,8,Non-Travel,Yes,Yes,38.1
EMP_02340,Steven Williams,48,Female,Marketing,Marketing Specialist,3,3,2,3,2,11980,14,2,7,5,19,18,Travel_Frequently,No,No,50.1
EMP_02341,Thomas Miller,47,Female,Finance,Accountant,2,3,2,3,2,7249,17,0,1,0,1,17,Non-Travel,Yes,Yes,50.6
EMP_02342,Paul Williams,59,Male,Customer Service,Service Representative,2,4,4,4,4,9360,19,1,4,0,15,7,Travel_Rarely,No,No,69.6
EMP_02343,Betty Robinson,37,Male,Customer Service,Support Lead,2,4,4,3,3,8419,17,1,5,1,7,20,Non-Travel,No,No,70.9
EMP_02344,Melissa Lopez,38,Female,Operations,Process Engineer,1,4,3,3,3,5466,21,0,0,0,2,14,Travel_Rarely,No,No,52.5
EMP_02345,James Lewis,43,Male,Human Resources,Recruiter,2,4,3,3,3,6751,21,0,0,0,1,19,Travel_Rarely,No,No,23.2
EMP_02346,James Williams,36,Female,Human Resources,HR Specialist,1,4,3,4,3,7091,24,0,3,0,3,2,Travel_Rarely,No,No,81.7
EMP_02347,Deborah Wright,51,Female,Finance,Accountant,2,4,3,4,3,9503,21,1,2,2,4,4,Travel_Frequently,No,No,53.4
EMP_02348,Emily King,38,Male,Engineering,Mechanical Engineer,2,4,3,3,3,9224,21,0,11,1,13,21,Travel_Rarely,No,No,46.5
EMP_02349,Patricia Brown,51,Male,IT,IT Manager,5,4,3,3,4,16238,19,3,7,3,27,29,Travel_Rarely,No,No,74.5
EMP_02350,Jessica Smith,38,Male,Human Resources,HR Specialist,2,4,4,4,4,8591,21,1,8,6,10,4,Travel_Rarely,No,No,54.9
EMP_02351,Brian Williams,30,Male,Customer Service,Support Specialist,3,4,2,3,3,10934,19,2,6,4,6,1,Travel_Frequently,No,No,81.1
EMP_02352,Margaret Wright,59,Female,Research & Development,Product Developer,5,4,3,3,3,17631,22,3,26,15,28,8,Travel_Rarely,No,No,73.1
EMP_02353,Andrew Martinez,42,Male,Research & Development,Product Developer,3,4,2,3,3,12419,18,1,8,3,18,2,Travel_Frequently,Yes,No,74.3
EMP_02354,Nancy Perez,48,Male,Legal,Legal Counsel,1,3,2,3,3,5857,19,1,2,1,2,8,Travel_Rarely,Yes,No,37.4
EMP_02355,Joshua Moore,44,Male,Finance,Financial Analyst,4,3,3,3,3,14748,14,3,20,16,22,21,Travel_Rarely,No,No,83.8
EMP_02356,Joseph Young,35,Male,IT,Network Engineer,1,3,3,3,3,7136,18,0,5,2,6,23,Travel_Rarely,No,No,66.7
EMP_02357,Brian Martin,58,Female,Finance,Controller,4,4,3,3,3,14790,20,3,20,14,20,19,Travel_Rarely,Yes,No,55.4
EMP_02358,Mary Lee,36,Female,Operations,Process Engineer,2,3,2,3,2,8321,17,1,0,0,11,12,Travel_Frequently,Yes,Yes,40.6
EMP_02359,Brian Flores,59,Male,Sales,Business Development,3,3,3,3,3,11030,15,2,10,9,18,5,Travel_Rarely,Yes,No,30.0
EMP_02360,Christopher Miller,38,Male,Sales,Sales Director,2,4,4,3,3,6655,20,1,3,0,4,16,Travel_Frequently,No,No,69.4
EMP_02361,Mark King,22,Male,Legal,Contract Specialist,1,3,2,2,2,5836,20,0,0,0,0,28,Travel_Frequently,Yes,Yes,19.5
EMP_02362,Melissa Williams,23,Male,Marketing,Marketing Specialist,1,4,3,3,3,5229,19,0,0,0,0,7,Travel_Rarely,No,No,37.7
EMP_02363,Joseph Martin,58,Male,Customer Service,Support Lead,3,4,3,4,3,11014,22,1,5,0,6,16,Travel_Rarely,No,No,34.6
EMP_02364,Robert Scott,42,Female,Operations,Process Engineer,1,4,3,3,3,5509,22,0,0,0,1,10,Travel_Rarely,No,No,82.0
EMP_02365,Jennifer Clark,36,Male,Engineering,Technical Lead,3,4,3,4,4,9975,21,2,3,1,5,11,Travel_Rarely,No,No,50.7
EMP_02366,Amanda Ramirez,52,Male,Finance,Financial Analyst,4,4,3,4,3,14324,18,2,4,1,24,15,Travel_Rarely,No,No,89.6
EMP_02367,Joshua Hernandez,45,Male,Legal,Compliance Officer,2,4,3,3,3,8036,20,0,0,0,8,5,Travel_Rarely,No,No,52.4
EMP_02368,Dorothy Taylor,47,Female,Research & Development,Lab Technician,3,4,4,4,4,10111,19,0,1,0,15,6,Travel_Rarely,No,No,31.3
EMP_02369,Patricia Anderson,48,Male,Customer Service,Support Specialist,2,4,3,3,3,7877,21,1,5,4,5,2,Travel_Rarely,No,No,41.9
EMP_02370,Sarah Lee,29,Female,Operations,Quality Specialist,1,4,3,3,2,5590,20,0,1,1,4,21,Travel_Rarely,No,No,84.2
EMP_02371,Susan Jackson,25,Male,Operations,Operations Analyst,2,4,3,3,4,7820,20,0,1,1,3,27,Travel_Rarely,No,No,59.2
EMP_02372,Lisa Wilson,49,Female,IT,Security Analyst,2,3,3,3,3,8790,20,1,2,2,8,14,Travel_Rarely,Yes,No,52.1
EMP_02373,Paul Gonzalez,22,Female,Sales,Business Development,1,3,3,3,3,4765,19,0,0,0,0,18,Travel_Rarely,No,No,64.9
EMP_02374,Joshua Hernandez,49,Male,Finance,Finance Manager,3,4,4,4,4,11660,20,0,12,5,13,29,Travel_Rarely,No,No,71.0
EMP_02375,Carol Anderson,26,Male,Customer Service,Support Specialist,1,3,3,3,3,6143,19,0,4,2,4,23,Travel_Rarely,No,No,82.1
EMP_02376,John Garcia,31,Male,IT,Security Analyst,2,4,3,4,3,7963,23,2,4,1,6,8,Travel_Rarely,No,No,88.1
EMP_02377,Kenneth Wright,48,Female,Legal,Legal Counsel,3,4,3,4,4,11351,20,2,9,7,10,23,Travel_Rarely,No,No,55.5
EMP_02378,David Harris,45,Female,Finance,Accountant,1,4,3,3,3,6500,23,1,0,0,2,12,Travel_Rarely,No,No,38.1
EMP_02379,Mark Garcia,51,Male,Marketing,Marketing Manager,4,4,3,3,3,16836,16,2,28,27,28,28,Travel_Rarely,No,No,54.6
EMP_02380,Daniel Ramirez,45,Male,Human Resources,HR Specialist,3,4,2,3,3,11330,20,2,6,6,14,27,Travel_Rarely,No,No,66.7
EMP_02381,Timothy King,23,Male,Finance,Financial Analyst,1,4,3,4,3,5095,21,0,0,0,0,2,Travel_Rarely,No,No,44.7
EMP_02382,Robert Martinez,53,Male,IT,Security Analyst,3,4,4,4,3,11729,19,1,7,3,17,26,Travel_Rarely,No,No,44.8
EMP_02383,Lisa Miller,30,Female,Finance,Controller,2,4,3,3,3,7988,22,0,1,0,8,7,Travel_Rarely,No,No,68.2
EMP_02384,Mark Smith,27,Male,Sales,Sales Representative,2,3,3,3,3,7648,17,1,5,5,5,15,Travel_Rarely,Yes,No,61.1
EMP_02385,Jennifer Johnson,55,Male,Legal,Legal Counsel,3,3,3,4,3,9527,16,1,1,1,6,22,Travel_Rarely,No,No,62.6
EMP_02386,Joseph Walker,29,Female,Customer Service,Service Representative,1,4,3,3,3,6075,20,0,3,3,3,4,Travel_Rarely,Yes,No,48.3
EMP_02387,William Flores,42,Female,Research & Development,Research Scientist,4,4,4,4,4,15220,19,1,15,4,20,1,Travel_Rarely,No,No,57.9
EMP_02388,Susan Johnson,40,Female,Marketing,Brand Strategist,3,4,3,4,3,11407,17,2,11,10,14,12,Travel_Rarely,No,No,45.4
EMP_02389,Thomas Robinson,51,Male,Customer Service,Customer Success Manager,3,4,3,3,2,11353,19,2,0,0,16,17,Travel_Rarely,No,No,78.0
EMP_02390,Jennifer Williams,23,Female,Sales,Account Manager,1,4,3,3,3,5321,19,0,0,0,0,18,Travel_Rarely,No,No,80.6
EMP_02391,Kevin White,26,Female,Human Resources,HR Specialist,1,4,2,3,3,5573,24,0,2,2,3,28,Travel_Frequently,No,No,28.8
EMP_02392,Sarah Walker,37,Male,Engineering,Mechanical Engineer,2,4,3,3,3,9564,22,2,9,0,9,8,Travel_Rarely,No,No,45.3
EMP_02393,Kevin Anderson,39,Male,Customer Service,Support Lead,1,3,2,3,2,6771,19,0,3,2,9,21,Travel_Rarely,Yes,Yes,11.1
EMP_02394,Mark Smith,51,Female,Finance,Financial Analyst,5,4,3,3,3,16640,16,3,12,6,27,6,Travel_Rarely,Yes,No,50.3
EMP_02395,Jessica White,45,Female,Sales,Sales Director,1,3,2,3,2,4485,19,0,1,1,9,14,Travel_Rarely,Yes,Yes,36.5
EMP_02396,Elizabeth Flores,27,Female,Customer Service,Service Representative,2,4,4,3,3,8512,20,1,1,0,3,16,Travel_Rarely,No,No,35.9
EMP_02397,Timothy Hernandez,59,Female,Customer Service,Support Specialist,1,3,2,4,3,5866,18,0,1,0,1,13,Travel_Rarely,No,No,45.4
EMP_02398,Karen Davis,39,Female,Operations,Operations Manager,3,4,3,3,3,11573,20,2,3,1,12,6,Travel_Frequently,No,No,43.9
EMP_02399,Betty Jones,58,Female,Human Resources,Recruiter,4,4,4,4,4,15325,17,1,15,8,20,6,Travel_Rarely,No,No,65.7
EMP_02400,Karen Thompson,59,Female,IT,IT Manager,5,4,3,4,4,16929,17,3,2,0,33,26,Non-Travel,No,No,63.2
EMP_02401,Donald White,23,Male,Engineering,Software Engineer,1,4,3,4,3,5350,22,0,0,0,0,28,Travel_Rarely,No,No,49.0
EMP_02402,Barbara Young,41,Male,Sales,Account Manager,3,4,3,3,3,11245,21,2,12,6,18,3,Travel_Rarely,No,No,65.2
EMP_02403,Paul Walker,38,Female,IT,IT Manager,2,4,3,3,4,8961,19,0,5,2,9,7,Non-Travel,No,No,52.2
EMP_02404,Nancy Scott,40,Male,Marketing,Content Creator,2,3,2,3,1,7090,19,0,0,0,3,29,Travel_Rarely,Yes,Yes,33.1
EMP_02405,Karen Allen,33,Female,Engineering,Engineering Manager,1,3,2,2,3,4850,17,0,0,0,1,4,Travel_Frequently,No,No,92.1
EMP_02406,David Martinez,43,Female,Operations,Quality Specialist,3,4,3,3,3,8945,18,1,1,1,4,16,Travel_Rarely,No,No,86.1
EMP_02407,Anthony Thompson,40,Female,Sales,Sales Director,2,4,4,3,4,7622,20,2,3,1,5,9,Travel_Rarely,No,No,38.6
EMP_02408,Donna Lopez,29,Female,IT,Security Analyst,1,3,2,3,3,5112,16,0,3,0,4,29,Non-Travel,Yes,No,76.9
EMP_02409,Carol Wilson,32,Male,IT,Network Engineer,3,3,3,3,3,10876,15,1,5,3,9,22,Travel_Rarely,No,No,76.6
EMP_02410,Anthony Nguyen,27,Female,IT,Network Engineer,1,4,3,4,3,6949,21,0,1,0,5,22,Travel_Rarely,No,No,41.3
EMP_02411,Anthony Ramirez,54,Male,Operations,Operations Analyst,4,4,4,4,4,13515,20,2,4,1,22,2,Travel_Rarely,No,No,76.7
EMP_02412,Amanda Hill,47,Female,Marketing,Marketing Manager,2,4,3,4,3,10375,22,1,10,7,12,5,Travel_Frequently,No,No,89.7
EMP_02413,Matthew Taylor,36,Female,Human Resources,Training Coordinator,3,4,3,4,3,10662,21,1,4,1,9,24,Non-Travel,No,No,41.8
EMP_02414,Elizabeth Perez,37,Male,Human Resources,Training Coordinator,1,4,4,4,4,7241,23,0,2,0,5,7,Travel_Rarely,No,No,45.5
EMP_02415,Amanda Martin,25,Male,Research & Development,Product Developer,1,4,3,3,3,5958,19,0,0,0,0,13,Travel_Rarely,No,No,80.3
EMP_02416,Sarah Jones,33,Male,Marketing,Marketing Manager,1,4,4,4,3,6859,19,0,2,1,6,4,Travel_Rarely,No,No,66.9
EMP_02417,Karen Martinez,57,Female,Engineering,Software Engineer,5,4,3,3,4,18587,20,2,27,10,29,1,Non-Travel,No,No,71.9
EMP_02418,Timothy Perez,23,Male,Customer Service,Support Lead,1,4,3,3,3,5167,21,0,0,0,0,22,Travel_Rarely,No,No,68.1
EMP_02419,Michael Williams,27,Male,Finance,Financial Analyst,1,4,3,4,3,4808,21,0,0,0,0,6,Travel_Rarely,No,No,69.0
EMP_02420,Kevin Nguyen,54,Female,Sales,Sales Director,2,4,3,3,3,8203,22,1,1,1,5,5,Travel_Rarely,No,No,38.1
EMP_02421,Joshua Jones,41,Male,Legal,Compliance Officer,1,4,3,3,2,6263,23,0,3,2,4,25,Travel_Frequently,No,No,80.9
EMP_02422,Robert Davis,23,Female,Legal,Legal Counsel,1,3,2,3,2,6760,19,0,0,0,0,21,Travel_Frequently,No,Yes,59.1
EMP_02423,Donna Walker,40,Female,Engineering,Software Engineer,2,4,2,3,2,8249,19,1,2,0,2,7,Travel_Rarely,Yes,Yes,33.9
EMP_02424,Dorothy Brown,50,Male,Engineering,Engineering Manager,1,3,2,2,2,4693,16,0,0,0,0,25,Travel_Frequently,No,Yes,37.2
EMP_02425,Linda Torres,35,Male,IT,System Administrator,1,4,3,3,3,6109,20,0,1,1,4,29,Travel_Rarely,No,No,34.4
EMP_02426,George Robinson,36,Female,Marketing,Marketing Manager,2,4,3,4,4,8379,23,1,0,0,10,12,Travel_Rarely,No,No,71.3
EMP_02427,Jennifer Williams,45,Female,Operations,Process Engineer,2,4,3,3,3,7736,22,1,0,0,3,14,Travel_Rarely,No,No,72.3
EMP_02428,John Ramirez,44,Male,Operations,Process Engineer,2,4,4,4,4,7613,21,0,2,2,7,20,Non-Travel,No,No,60.9
EMP_02429,Kevin Sanchez,56,Female,Operations,Operations Analyst,5,4,3,3,3,19505,16,2,26,4,34,5,Travel_Rarely,No,No,82.2
EMP_02430,Susan Walker,31,Male,IT,System Administrator,1,4,2,2,2,5563,23,0,1,0,1,26,Travel_Rarely,Yes,Yes,32.0
EMP_02431,John King,32,Male,Human Resources,Training Coordinator,2,4,3,3,3,9313,21,1,4,3,10,4,Travel_Rarely,Yes,No,72.2
EMP_02432,Brian Lewis,27,Female,Marketing,Brand Strategist,2,4,4,3,3,7478,20,2,1,1,3,22,Travel_Rarely,No,No,43.6
EMP_02433,Carol White,47,Male,Legal,Paralegal,3,4,3,3,3,12561,20,2,18,6,18,17,Travel_Rarely,No,No,61.6
EMP_02434,Nancy Gonzalez,42,Male,Human Resources,Training Coordinator,3,4,2,4,2,10756,21,2,6,5,6,4,Travel_Frequently,Yes,No,58.9
EMP_02435,George Ramirez,35,Female,Engineering,Technical Lead,2,3,3,3,3,6237,17,0,0,0,4,13,Non-Travel,Yes,No,66.1
EMP_02436,Elizabeth Hill,48,Male,Engineering,Software Engineer,2,4,3,4,3,9912,19,0,9,6,10,9,Travel_Rarely,No,No,55.3
EMP_02437,John White,36,Male,IT,Network Engineer,1,4,2,3,2,6602,22,0,0,0,1,28,Travel_Rarely,No,No,59.6
EMP_02438,Elizabeth Clark,29,Male,Sales,Sales Director,2,4,2,3,2,8670,21,1,2,1,2,16,Travel_Frequently,Yes,Yes,52.9
EMP_02439,Christopher Moore,42,Female,Operations,Operations Analyst,4,4,4,4,4,14179,16,3,18,0,18,11,Travel_Rarely,No,No,54.1
EMP_02440,Kimberly Walker,38,Female,Finance,Finance Manager,1,4,2,3,2,5781,21,0,0,0,0,8,Non-Travel,Yes,Yes,9.1
EMP_02441,Karen Flores,37,Female,Marketing,Marketing Manager,1,3,3,2,2,6412,17,0,5,3,9,5,Travel_Rarely,Yes,Yes,69.5
EMP_02442,Matthew Miller,38,Male,Human Resources,Recruiter,1,4,4,4,4,6588,22,0,7,1,11,15,Travel_Rarely,No,No,86.9
EMP_02443,James Rodriguez,56,Female,Finance,Controller,2,4,4,4,3,8093,18,0,2,2,4,15,Non-Travel,No,No,38.7
EMP_02444,Paul Perez,30,Female,Customer Service,Support Lead,1,4,2,3,2,4726,20,0,0,0,0,28,Travel_Frequently,No,No,74.4
EMP_02445,Thomas Martin,32,Male,Legal,Paralegal,2,4,3,3,3,8480,17,1,0,0,6,19,Travel_Rarely,No,No,52.9
EMP_02446,Dorothy Thompson,43,Male,IT,Security Analyst,2,3,3,3,3,7971,18,2,0,0,4,14,Non-Travel,No,No,66.7
EMP_02447,John Johnson,23,Female,Customer Service,Support Specialist,2,3,2,2,2,7895,15,1,0,0,1,11,Travel_Frequently,No,No,67.3
EMP_02448,Matthew Taylor,27,Male,IT,Security Analyst,2,4,3,4,3,7907,19,2,1,0,1,8,Travel_Rarely,No,No,57.8
EMP_02449,Kevin White,43,Female,Customer Service,Service Representative,2,4,4,3,3,7472,21,0,1,0,2,19,Non-Travel,No,No,47.9
EMP_02450,Donna White,41,Female,Research & Development,Research Scientist,1,4,4,4,4,6447,21,0,3,1,6,5,Travel_Rarely,No,No,49.6
